期号,前区1,前区2,前区3,前区4,前区5,后区1,后区2,奖池奖金(元),一等奖-注数,一等奖-奖金(元),二等奖-注数,二等奖-奖金(元),总投注额(元),开奖日期
9096,7.0,12.0,28.0,32.0,33.0,1.0,3.0,"104,983,148",0.0,0,16.0,"152,532","48,423,174",2009/8/19
9095,8.0,18.0,24.0,30.0,33.0,1.0,6.0,"96,868,423",2.0,"6,022,716",29.0,"197,490","48,364,617",2009/8/17
9094,1.0,5.0,21.0,23.0,29.0,5.0,12.0,"106,868,423",0.0,0,11.0,"277,852","52,581,788",2009/8/15
9093,7.0,9.0,22.0,30.0,33.0,9.0,11.0,"97,843,787",1.0,"5,641,679",44.0,"35,091","47,767,244",2009/8/12
9092,10.0,21.0,22.0,27.0,29.0,8.0,12.0,"102,843,787",0.0,0,19.0,"115,829","45,632,991",2009/8/10
9091,1.0,5.0,17.0,32.0,34.0,3.0,7.0,"95,708,687",1.0,"5,000,000",11.0,"287,238","51,108,194",2009/8/8
9090,18.0,25.0,30.0,33.0,34.0,4.0,10.0,"91,379,188",2.0,"5,000,000",11.0,"171,998","46,981,058",2009/8/5
9089,3.0,6.0,11.0,19.0,27.0,2.0,7.0,"95,503,725",1.0,"5,000,000",18.0,"126,376","46,949,691",2009/8/3
9088,13.0,16.0,27.0,32.0,34.0,3.0,9.0,"93,709,743",2.0,"6,429,562",18.0,"404,320","53,086,069",2009/8/1
9087,10.0,24.0,28.0,30.0,33.0,1.0,10.0,"103,709,743",0.0,0,13.0,"202,183","47,801,827",2009/7/29
9086,1.0,2.0,7.0,26.0,29.0,10.0,12.0,"96,350,255",1.0,"8,369,481",12.0,"683,662","48,530,520",2009/7/27
9085,6.0,13.0,27.0,33.0,34.0,9.0,12.0,"101,350,255",1.0,"6,281,762",32.0,"106,181","52,654,405",2009/7/25
9084,5.0,9.0,19.0,26.0,35.0,2.0,10.0,"106,350,255",0.0,0,10.0,"317,589","46,704,489",2009/7/22
9083,2.0,5.0,28.0,34.0,35.0,1.0,7.0,"96,924,199",0.0,0,13.0,"240,991","46,714,940",2009/7/20
9082,5.0,11.0,26.0,29.0,32.0,8.0,11.0,"88,152,117",3.0,"5,594,117",95.0,"48,546","53,062,976",2009/7/18
9081,2.0,15.0,20.0,25.0,33.0,3.0,6.0,"103,152,117",1.0,"7,373,857",26.0,"234,042","48,912,917",2009/7/15
9080,7.0,16.0,19.0,29.0,35.0,2.0,11.0,"108,152,117",0.0,0,10.0,"575,753","47,474,266",2009/7/13
9079,1.0,2.0,7.0,13.0,34.0,4.0,10.0,"105,602,353",0.0,0,3.0,"1,077,741","51,652,499",2009/7/11
9078,11.0,23.0,26.0,31.0,34.0,5.0,11.0,"94,738,714",2.0,"5,000,000",4.0,"836,630","47,027,388",2009/7/8
9077,7.0,20.0,28.0,32.0,34.0,6.0,8.0,"95,368,454",2.0,"5,000,000",26.0,"77,965","46,747,748",2009/7/6
9076,3.0,9.0,11.0,18.0,24.0,4.0,5.0,"99,692,562",1.0,"5,000,000",21.0,"113,659","52,275,871",2009/7/4
9075,1.0,7.0,11.0,32.0,33.0,9.0,11.0,"96,863,663",0.0,0,12.0,"224,909","45,529,833",2009/7/1
9074,15.0,17.0,19.0,23.0,32.0,1.0,11.0,"88,928,864",0.0,0,4.0,"959,223","45,913,477",2009/6/29
9073,1.0,10.0,19.0,21.0,30.0,1.0,4.0,"78,185,555",2.0,"5,000,000",38.0,"70,530","50,495,747",2009/6/27
9072,23.0,26.0,29.0,32.0,33.0,5.0,10.0,"79,140,662",1.0,"5,000,000",40.0,"8,775","45,922,820",2009/6/24
9071,4.0,20.0,29.0,30.0,33.0,2.0,11.0,"83,098,878",0.0,0,27.0,"85,911","45,019,753",2009/6/22
9070,10.0,21.0,24.0,30.0,31.0,3.0,10.0,"76,603,975",1.0,"5,000,000",18.0,"92,128","49,441,977",2009/6/20
9069,14.0,16.0,27.0,30.0,33.0,8.0,12.0,"76,341,617",1.0,"5,000,000",30.0,"85,823","46,288,776",2009/6/17
9068,2.0,12.0,15.0,20.0,28.0,1.0,12.0,"73,988,274",0.0,0,7.0,"517,024","45,860,799",2009/6/15
9067,3.0,6.0,25.0,28.0,32.0,2.0,5.0,"62,985,985",0.0,0,9.0,"272,097","50,223,305",2009/6/13
9066,1.0,8.0,19.0,24.0,31.0,6.0,12.0,"53,386,371",1.0,"5,000,000",15.0,"174,611","45,835,410",2009/6/10
9065,1.0,12.0,24.0,27.0,32.0,2.0,11.0,"50,172,633",0.0,0,20.0,"102,983","45,248,670",2009/6/8
9064,6.0,10.0,11.0,17.0,34.0,11.0,12.0,"43,367,500",0.0,0,7.0,"566,068","50,207,791",2009/6/6
9063,5.0,6.0,18.0,21.0,22.0,1.0,7.0,"32,272,565",0.0,0,31.0,"92,917","45,959,640",2009/6/3
9062,4.0,22.0,23.0,29.0,31.0,5.0,11.0,"23,114,655",0.0,0,29.0,"58,422","45,578,124",2009/6/1
9061,2.0,10.0,21.0,26.0,34.0,2.0,10.0,"18,272,611",1.0,"5,000,000",12.0,"235,409","49,154,757",2009/5/30
9060,18.0,28.0,29.0,30.0,31.0,4.0,8.0,"13,780,887",2.0,"5,000,000",21.0,"53,998","46,270,476",2009/5/27
9059,2.0,13.0,14.0,29.0,33.0,4.0,11.0,"20,333,605",4.0,"5,000,000",14.0,"109,201","43,071,746",2009/5/25
9058,8.0,10.0,14.0,27.0,32.0,2.0,7.0,"35,319,074",0.0,0,8.0,"414,063","51,003,335",2009/5/23
9057,6.0,15.0,22.0,27.0,30.0,2.0,9.0,"25,348,422",14.0,"5,000,000",91.0,"17,313","48,851,346",2009/5/20
9056,4.0,13.0,17.0,32.0,35.0,3.0,6.0,"99,675,089",0.0,0,40.0,"44,614","47,573,881",2009/5/18
9055,5.0,8.0,14.0,23.0,24.0,5.0,6.0,"94,528,324",0.0,0,15.0,"235,353","52,677,379",2009/5/16
9054,2.0,12.0,19.0,29.0,30.0,7.0,12.0,"83,457,274",3.0,"5,696,396",48.0,"129,993","50,568,158",2009/5/13
9053,5.0,9.0,24.0,31.0,33.0,5.0,6.0,"101,457,274",0.0,0,48.0,"35,679","46,770,636",2009/5/11
9052,23.0,24.0,30.0,34.0,35.0,1.0,3.0,"96,062,600",1.0,"5,000,000",28.0,"88,871","52,182,712",2009/5/9
9051,3.0,11.0,22.0,26.0,29.0,5.0,12.0,"93,348,517",0.0,0,14.0,"215,774","48,242,380",2009/5/6
9050,5.0,15.0,28.0,32.0,33.0,8.0,9.0,"84,527,645",1.0,"5,000,000",28.0,"69,076","46,736,299",2009/5/4
9049,5.0,16.0,28.0,29.0,34.0,11.0,12.0,"86,879,914",1.0,"5,000,000",9.0,"389,542","50,231,963",2009/5/2
9048,5.0,6.0,22.0,25.0,27.0,11.0,12.0,"80,754,578",0.0,0,10.0,"276,036","47,916,383",2009/4/29
9047,13.0,18.0,21.0,24.0,29.0,3.0,6.0,"72,561,808",0.0,0,8.0,"451,368","48,883,059",2009/4/27
9046,1.0,9.0,24.0,34.0,35.0,4.0,9.0,"61,692,863",2.0,"5,000,000",33.0,"84,525","54,210,221",2009/4/25
9045,1.0,9.0,14.0,24.0,35.0,6.0,9.0,"61,184,674",0.0,0,7.0,"441,668","50,114,289",2009/4/22
9044,1.0,7.0,18.0,29.0,34.0,3.0,9.0,"51,785,973",1.0,"5,000,000",35.0,"18,710","48,504,299",2009/4/20
9043,5.0,21.0,22.0,32.0,35.0,2.0,5.0,"54,669,480",1.0,"5,000,000",43.0,"60,136","54,703,400",2009/4/18
9042,11.0,24.0,25.0,26.0,31.0,2.0,7.0,"55,024,866",2.0,"5,000,000",32.0,"34,388","50,135,357",2009/4/15
9041,5.0,9.0,20.0,23.0,29.0,4.0,10.0,"64,481,431",0.0,0,16.0,"163,126","49,858,255",2009/4/13
9040,3.0,16.0,30.0,32.0,33.0,1.0,10.0,"55,529,044",0.0,0,11.0,"315,517","55,451,075",2009/4/11
9039,1.0,3.0,7.0,10.0,33.0,3.0,4.0,"45,281,025",1.0,"5,000,000",10.0,"265,033","49,756,688",2009/4/8
9038,6.0,17.0,20.0,29.0,32.0,4.0,5.0,"45,414,837",1.0,"5,000,000",69.0,"9,467","46,810,312",2009/4/6
9037,17.0,18.0,19.0,25.0,31.0,1.0,11.0,"48,490,237",0.0,0,15.0,"208,584","53,181,208",2009/4/4
9036,2.0,12.0,26.0,31.0,33.0,9.0,10.0,"37,276,722",0.0,0,13.0,"214,663","48,851,036",2009/4/1
9035,3.0,7.0,9.0,28.0,33.0,3.0,8.0,"28,381,047",1.0,"5,000,000",29.0,"37,040","47,372,251",2009/3/30
9034,5.0,19.0,31.0,32.0,35.0,4.0,9.0,"30,000,000",14.0,"4,483,258",130.0,"3,000","53,016,496",2009/3/28
9033,2.0,8.0,18.0,21.0,32.0,8.0,11.0,"65,455,579",0.0,0,19.0,"152,143","48,984,920",2009/3/25
9032,4.0,12.0,20.0,26.0,29.0,6.0,10.0,"56,850,363",1.0,"5,000,000",26.0,"77,486","46,963,564",2009/3/23
9031,7.0,11.0,19.0,21.0,22.0,1.0,11.0,"55,688,643",0.0,0,14.0,"270,076","53,083,824",2009/3/21
9030,1.0,7.0,27.0,30.0,32.0,1.0,4.0,"44,647,908",0.0,0,9.0,"353,834","48,076,848",2009/3/18
9029,3.0,4.0,13.0,17.0,24.0,4.0,11.0,"35,136,843",1.0,"5,000,000",8.0,"452,537","46,951,848",2009/3/16
9028,6.0,20.0,30.0,32.0,35.0,9.0,11.0,0,11.0,"1,881,523",32.0,"22,180","54,417,733",2009/3/14
9027,3.0,22.0,26.0,33.0,34.0,9.0,10.0,"19,652,034",0.0,0,7.0,"487,991","48,116,008",2009/3/11
9026,24.0,30.0,31.0,32.0,34.0,10.0,12.0,"10,087,407",4.0,"5,000,000",28.0,"75,673","47,275,096",2009/3/9
9025,3.0,17.0,22.0,23.0,33.0,4.0,10.0,"26,773,220",3.0,"5,000,000",9.0,"335,347","51,222,852",2009/3/7
9024,29.0,31.0,32.0,33.0,35.0,10.0,11.0,"32,195,688",12.0,"5,000,000",674.0,"3,000","49,544,899",2009/3/4
9023,15.0,17.0,21.0,27.0,33.0,7.0,11.0,"97,585,347",0.0,0,9.0,"410,040","48,760,441",2009/3/2
9022,12.0,14.0,17.0,34.0,35.0,4.0,11.0,"87,252,331",0.0,0,14.0,"207,950","55,310,640",2009/2/28
9021,1.0,15.0,31.0,32.0,34.0,3.0,8.0,"78,401,952",3.0,"5,000,000",26.0,"39,000","49,445,917",2009/2/25
9020,5.0,16.0,18.0,32.0,35.0,2.0,11.0,"90,300,606",0.0,0,27.0,"97,186","48,090,233",2009/2/23
9019,4.0,29.0,31.0,32.0,35.0,4.0,10.0,"81,647,109",2.0,"5,000,000",71.0,"20,189","53,504,263",2009/2/21
9018,1.0,6.0,13.0,28.0,29.0,3.0,9.0,"90,497,720",2.0,"6,283,265",31.0,"211,361","47,980,946",2009/2/18
9017,5.0,11.0,23.0,26.0,33.0,4.0,12.0,"100,497,720",1.0,"5,000,000",8.0,"404,617","47,076,272",2009/2/16
9016,10.0,11.0,20.0,26.0,27.0,9.0,11.0,"95,754,526",1.0,"9,175,345",26.0,"379,576","53,924,327",2009/2/14
9015,1.0,5.0,10.0,16.0,27.0,3.0,4.0,"100,754,526",2.0,"6,425,136",22.0,"297,789","49,522,537",2009/2/11
9014,8.0,14.0,15.0,25.0,26.0,7.0,9.0,"110,754,526",0.0,0,21.0,"331,862","47,780,433",2009/2/9
9013,5.0,24.0,26.0,30.0,35.0,5.0,12.0,"108,052,216",0.0,0,11.0,"321,586","51,994,916",2009/2/7
9012,2.0,5.0,20.0,25.0,31.0,10.0,12.0,"97,066,823",1.0,"8,561,547",6.0,"1,510,959","46,529,600",2009/2/4
9011,2.0,11.0,13.0,14.0,21.0,2.0,4.0,"102,066,823",0.0,0,9.0,"386,940","44,940,347",2009/2/2
9010,2.0,9.0,12.0,21.0,29.0,7.0,11.0,"91,665,870",0.0,0,25.0,"144,293","59,500,348",2009/1/24
9009,12.0,18.0,23.0,26.0,32.0,6.0,9.0,"80,595,649",4.0,"5,630,474",25.0,"290,018","50,940,517",2009/1/21
9008,4.0,17.0,21.0,29.0,31.0,2.0,12.0,"103,595,649",1.0,"9,221,381",19.0,"552,330","52,448,051",2009/1/19
9007,6.0,14.0,15.0,29.0,35.0,6.0,11.0,"108,595,649",1.0,"8,227,344",35.0,"199,923","58,730,615",2009/1/17
9006,2.0,4.0,22.0,31.0,35.0,9.0,12.0,"113,595,649",0.0,0,27.0,"301,435","51,414,782",2009/1/14
9005,10.0,11.0,15.0,31.0,32.0,5.0,8.0,"110,430,577",0.0,0,8.0,"868,620","50,937,415",2009/1/12
9004,1.0,3.0,22.0,32.0,35.0,6.0,10.0,"107,762,673",0.0,0,10.0,"375,553","55,138,389",2009/1/10
9003,16.0,18.0,23.0,30.0,32.0,2.0,11.0,"97,247,171",0.0,0,7.0,"501,146","50,535,881",2009/1/7
9002,1.0,4.0,7.0,12.0,30.0,5.0,10.0,"85,740,843",0.0,0,4.0,"882,242","52,000,661",2009/1/5
9001,1.0,15.0,23.0,27.0,30.0,4.0,10.0,"74,377,565",2.0,"5,000,000",24.0,"132,349","57,073,015",2009/1/3
8154,5.0,7.0,10.0,29.0,32.0,4.0,6.0,"80,816,669",4.0,"5,223,929",52.0,"42,798","54,753,073",2008/12/31
8153,2.0,4.0,6.0,25.0,26.0,2.0,5.0,"100,816,669",1.0,"5,000,000",19.0,"146,678","52,918,807",2008/12/29
8152,3.0,5.0,14.0,20.0,33.0,7.0,11.0,"97,520,511",2.0,"7,044,546",15.0,"763,297","61,367,170",2008/12/27
8151,7.0,10.0,27.0,31.0,34.0,8.0,9.0,"107,520,511",0.0,0,19.0,"337,600","53,683,392",2008/12/24
8150,1.0,9.0,10.0,15.0,25.0,3.0,8.0,"104,578,566",0.0,0,32.0,"53,471","48,042,807",2008/12/22
8149,2.0,5.0,6.0,27.0,29.0,3.0,4.0,"98,889,218",0.0,0,12.0,"294,221","55,352,420",2008/12/20
8148,3.0,7.0,20.0,33.0,35.0,4.0,7.0,"88,014,808",0.0,0,6.0,"494,106","50,309,105",2008/12/17
8147,16.0,18.0,19.0,24.0,35.0,11.0,12.0,"78,883,713",2.0,"5,000,000",4.0,"1,099,239","50,547,246",2008/12/15
8146,9.0,23.0,24.0,26.0,33.0,7.0,12.0,"82,572,235",3.0,"5,000,000",16.0,"212,607","57,492,342",2008/12/13
8145,5.0,16.0,27.0,29.0,30.0,5.0,11.0,"86,975,858",1.0,"5,000,000",25.0,"107,849","51,322,996",2008/12/10
8144,10.0,19.0,27.0,28.0,33.0,5.0,12.0,"83,882,865",1.0,"5,000,000",68.0,"9,283","49,575,223",2008/12/8
8143,1.0,2.0,22.0,29.0,32.0,1.0,4.0,"86,943,624",0.0,0,37.0,"82,780","54,106,721",2008/12/6
8142,6.0,18.0,21.0,30.0,35.0,8.0,9.0,"77,115,916",1.0,"5,000,000",13.0,"274,202","50,934,846",2008/12/3
8141,9.0,15.0,18.0,30.0,34.0,4.0,5.0,"70,292,307",1.0,"5,000,000",9.0,"371,457","50,546,850",2008/12/1
8140,2.0,9.0,11.0,29.0,32.0,8.0,9.0,"65,307,524",2.0,"5,000,000",54.0,"42,974","55,500,534",2008/11/29
8139,1.0,6.0,10.0,14.0,22.0,6.0,8.0,"67,799,049",0.0,0,14.0,"278,598","51,296,604",2008/11/26
8138,4.0,5.0,18.0,22.0,35.0,7.0,8.0,"56,409,937",1.0,"5,000,000",12.0,"195,360","51,656,800",2008/11/24
8137,1.0,10.0,25.0,32.0,35.0,5.0,9.0,"52,876,589",1.0,"5,000,000",27.0,"97,713","56,767,696",2008/11/22
8136,3.0,28.0,29.0,32.0,34.0,1.0,6.0,"49,504,459",0.0,0,11.0,"312,214","50,998,989",2008/11/19
8135,7.0,22.0,25.0,29.0,33.0,1.0,12.0,"39,363,748",4.0,"5,000,000",31.0,"80,364","52,220,703",2008/11/17
8134,11.0,13.0,15.0,28.0,35.0,8.0,10.0,"51,983,043",1.0,"5,000,000",16.0,"168,403","58,653,172",2008/11/15
8133,10.0,12.0,15.0,33.0,35.0,3.0,9.0,"51,306,918",0.0,0,13.0,"226,773","53,113,538",2008/11/12
8132,6.0,14.0,24.0,27.0,29.0,5.0,9.0,"42,671,397",3.0,"5,000,000",15.0,"157,821","50,200,160",2008/11/10
8131,8.0,9.0,12.0,21.0,32.0,7.0,11.0,"56,512,634",1.0,"5,000,000",13.0,"278,795","57,720,986",2008/11/8
8130,3.0,5.0,22.0,29.0,34.0,7.0,12.0,"50,427,744",2.0,"6,153,846",28.0,"86,650","54,962,085",2008/11/5
8129,13.0,16.0,20.0,25.0,27.0,4.0,5.0,"54,305,213",0.0,0,40.0,"49,409","52,855,672",2008/11/3
8128,12.0,15.0,23.0,24.0,25.0,10.0,11.0,"48,522,335",0.0,0,17.0,"224,815","58,998,573",2008/11/1
8127,8.0,21.0,22.0,31.0,33.0,1.0,7.0,"37,065,728",2.0,"8,461,538",83.0,"22,180","55,689,286",2008/10/29
8126,9.0,29.0,32.0,34.0,35.0,1.0,8.0,"44,463,793",0.0,0,24.0,"115,103","52,493,901",2008/10/27
8125,1.0,4.0,28.0,33.0,34.0,6.0,11.0,"35,761,969",0.0,0,10.0,"384,330","58,300,053",2008/10/25
8124,2.0,10.0,13.0,29.0,33.0,6.0,10.0,"23,709,355",3.0,"5,833,333",56.0,"10,772","52,114,543",2008/10/22
8123,1.0,6.0,12.0,28.0,31.0,8.0,9.0,"39,766,773",1.0,"11,000,000",19.0,"172,185","52,188,936",2008/10/20
8122,3.0,6.0,12.0,20.0,29.0,9.0,12.0,"34,738,697",0.0,0,75.0,"14,776","56,605,878",2008/10/18
8121,11.0,23.0,24.0,32.0,35.0,4.0,10.0,"31,139,136",1.0,"8,000,000",13.0,"191,587","50,102,126",2008/10/15
8120,21.0,23.0,24.0,25.0,32.0,3.0,4.0,"27,556,018",2.0,"8,000,000",9.0,"385,140","50,941,532",2008/10/13
8119,1.0,2.0,10.0,19.0,27.0,1.0,11.0,"27,850,465",0.0,0,18.0,"208,703","56,241,876",2008/10/11
8118,6.0,9.0,19.0,25.0,30.0,6.0,12.0,"16,279,924",3.0,"5,714,285",19.0,"187,684","51,733,525",2008/10/8
8117,13.0,23.0,24.0,25.0,30.0,2.0,8.0,"26,979,783",1.0,"8,000,000",25.0,"61,080","49,147,100",2008/10/6
8116,6.0,8.0,15.0,24.0,31.0,1.0,3.0,"27,396,324",1.0,"8,000,000",42.0,"62,310","53,664,504",2008/10/4
8115,7.0,9.0,19.0,21.0,33.0,7.0,10.0,"24,126,512",4.0,"5,750,000",21.0,"86,488","46,931,777",2008/10/1
8114,2.0,3.0,22.0,27.0,31.0,6.0,7.0,"38,314,513",3.0,"8,333,333",23.0,"22,586","55,470,213",2008/9/29
8113,11.0,14.0,17.0,19.0,22.0,1.0,8.0,"54,670,241",0.0,0,6.0,"772,402","61,348,255",2008/9/27
8112,4.0,18.0,26.0,32.0,33.0,5.0,8.0,"40,396,244",0.0,0,17.0,"169,800","50,352,321",2008/9/24
8111,2.0,11.0,12.0,14.0,19.0,5.0,9.0,"30,602,178",0.0,0,13.0,"241,071","49,939,290",2008/9/22
8110,5.0,16.0,25.0,27.0,33.0,4.0,9.0,"20,207,159",2.0,"6,500,000",22.0,"135,302","56,718,694",2008/9/20
8109,1.0,10.0,18.0,28.0,34.0,5.0,8.0,"21,417,903",1.0,"6,875,000",13.0,"184,402","50,756,930",2008/9/17
8108,11.0,16.0,24.0,29.0,32.0,9.0,11.0,"22,086,078",2.0,"11,000,000",16.0,"216,138","52,169,608",2008/9/15
8107,1.0,2.0,13.0,15.0,16.0,4.0,9.0,"21,676,849",0.0,0,19.0,"172,182","57,802,825",2008/9/13
8106,3.0,5.0,21.0,28.0,33.0,2.0,6.0,"11,359,693",0.0,0,20.0,"85,173","47,541,191",2008/9/10
8105,12.0,21.0,22.0,26.0,35.0,4.0,5.0,"6,446,866",0.0,0,17.0,"122,470","45,562,019",2008/9/8
8104,7.0,8.0,10.0,24.0,34.0,8.0,11.0,"3,000,000",2.0,"4,749,240",8.0,"388,207","51,349,639",2008/9/6
8103,2.0,11.0,22.0,30.0,34.0,4.0,9.0,"3,000,000",1.0,"7,957,833",24.0,"68,630","44,650,816",2008/9/3
8102,5.0,25.0,26.0,29.0,35.0,3.0,10.0,"3,000,000",3.0,"3,376,580",21.0,"119,004","45,289,971",2008/9/1
8101,10.0,13.0,23.0,31.0,33.0,4.0,11.0,"4,558,447",1.0,"8,000,000",27.0,"78,076","50,054,696",2008/8/30
8100,12.0,20.0,26.0,29.0,30.0,2.0,6.0,"3,000,000",2.0,"6,773,637",9.0,"291,959","47,711,626",2008/8/27
8099,3.0,18.0,23.0,25.0,30.0,6.0,10.0,"5,865,795",0.0,0,15.0,"134,290","43,869,995",2008/8/25
8098,7.0,10.0,22.0,27.0,33.0,4.0,8.0,0,2.0,"4,562,339",35.0,"54,143","49,974,858",2008/8/23
8097,1.0,10.0,31.0,33.0,35.0,3.0,10.0,"3,000,000",19.0,"3,065,486",122.0,"3,000","52,553,996",2008/8/20
8096,6.0,7.0,12.0,25.0,28.0,2.0,12.0,"51,083,547",0.0,0,19.0,"156,532","50,054,794",2008/8/18
8095,3.0,4.0,11.0,21.0,25.0,1.0,7.0,"40,652,246",0.0,0,19.0,"145,704","55,628,578",2008/8/16
8094,7.0,12.0,19.0,27.0,34.0,11.0,12.0,"32,166,417",1.0,"8,000,000",25.0,"97,281","49,427,530",2008/8/13
8093,6.0,7.0,10.0,24.0,30.0,5.0,8.0,"29,049,234",8.0,"5,272,727",37.0,"3,000","50,479,495",2008/8/11
8092,3.0,23.0,26.0,32.0,34.0,4.0,9.0,"84,049,234",2.0,"8,461,538",20.0,"204,524","60,998,837",2008/8/9
8091,9.0,13.0,19.0,22.0,25.0,4.0,10.0,"83,877,838",0.0,0,35.0,"53,609","53,330,741",2008/8/6
8090,4.0,11.0,18.0,33.0,34.0,2.0,6.0,"78,173,788",0.0,0,18.0,"158,124","52,730,184",2008/8/4
8089,8.0,13.0,24.0,32.0,33.0,3.0,9.0,"69,407,390",2.0,"6,500,000",29.0,"70,023","59,467,723",2008/8/2
8088,7.0,11.0,19.0,27.0,31.0,2.0,3.0,"73,133,263",6.0,"5,909,090",284.0,"3,000","54,514,985",2008/7/30
8087,14.0,22.0,32.0,33.0,35.0,1.0,5.0,"106,133,263",0.0,0,21.0,"139,573","51,247,817",2008/7/28
8086,1.0,6.0,10.0,22.0,35.0,3.0,7.0,"97,222,896",1.0,"11,341,092",20.0,"386,572","58,919,410",2008/7/26
8085,3.0,7.0,13.0,15.0,19.0,2.0,10.0,"102,222,896",1.0,"20,561,196",11.0,"779,011","53,391,228",2008/7/23
8084,2.0,17.0,20.0,22.0,25.0,5.0,11.0,"107,222,896",0.0,0,9.0,"820,484","49,313,526",2008/7/21
8083,6.0,14.0,15.0,30.0,31.0,3.0,10.0,"103,354,895",0.0,0,26.0,"72,749","49,954,076",2008/7/19
8082,15.0,19.0,29.0,33.0,35.0,1.0,2.0,"97,447,629",0.0,0,6.0,"478,399","44,234,753",2008/7/16
8081,7.0,8.0,20.0,22.0,29.0,4.0,7.0,"87,803,100",2.0,"6,500,000",13.0,"202,466","44,696,695",2008/7/14
8080,6.0,9.0,29.0,31.0,33.0,5.0,11.0,"89,753,026",3.0,"6,971,650",14.0,"692,784","53,506,763",2008/7/12
8079,20.0,23.0,26.0,32.0,33.0,5.0,12.0,"113,753,026",0.0,0,9.0,"856,193","44,591,474",2008/7/9
8078,8.0,17.0,20.0,28.0,31.0,7.0,11.0,"110,267,094",0.0,0,9.0,"672,125","39,684,782",2008/7/7
8077,1.0,8.0,21.0,33.0,34.0,5.0,7.0,"107,674,611",0.0,0,12.0,"693,790","43,244,940",2008/7/5
8076,3.0,5.0,10.0,27.0,34.0,1.0,12.0,"104,255,214",1.0,"8,413,842",5.0,"1,706,921","39,587,591",2008/7/2
8075,1.0,10.0,13.0,30.0,33.0,6.0,7.0,"109,255,214",0.0,0,7.0,"991,344","38,824,479",2008/6/30
8074,10.0,13.0,22.0,31.0,35.0,4.0,12.0,"106,776,852",1.0,"8,183,874",14.0,"459,528","44,030,350",2008/6/28
8073,2.0,5.0,6.0,7.0,31.0,8.0,10.0,"111,776,852",0.0,0,4.0,"1,670,649","39,140,810",2008/6/25
8072,10.0,25.0,32.0,33.0,34.0,3.0,9.0,"109,032,214",0.0,0,1.0,"5,000,000","36,970,156",2008/6/23
8071,1.0,5.0,11.0,14.0,25.0,1.0,9.0,"103,904,908",0.0,0,11.0,"243,628","40,950,429",2008/6/21
8070,9.0,17.0,18.0,21.0,31.0,1.0,5.0,"95,582,570",1.0,"5,000,000",16.0,"127,969","36,677,881",2008/6/18
8069,5.0,13.0,16.0,29.0,33.0,6.0,8.0,"94,419,559",1.0,"5,000,000",16.0,"90,215","36,600,634",2008/6/16
8068,6.0,9.0,11.0,33.0,34.0,6.0,10.0,"97,468,553",2.0,"6,008,013",18.0,"254,273","42,073,413",2008/6/14
8067,3.0,10.0,14.0,15.0,22.0,4.0,7.0,"107,468,553",0.0,0,7.0,"387,249","36,123,416",2008/6/11
8066,2.0,7.0,21.0,22.0,25.0,4.0,12.0,"99,878,464",0.0,0,3.0,"940,660","33,980,514",2008/6/9
8065,19.0,22.0,23.0,25.0,32.0,6.0,12.0,"91,976,912",0.0,0,13.0,"175,555","38,232,402",2008/6/7
8064,14.0,18.0,24.0,27.0,31.0,6.0,7.0,"84,996,832",0.0,0,8.0,"225,082","34,764,938",2008/6/4
8063,7.0,11.0,24.0,30.0,35.0,6.0,8.0,"78,442,432",1.0,"5,000,000",11.0,"146,358","33,620,255",2008/6/2
8062,1.0,15.0,27.0,28.0,29.0,3.0,10.0,"77,951,044",1.0,"5,000,000",16.0,"139,431","38,155,924",2008/5/31
8061,7.0,10.0,14.0,19.0,32.0,3.0,6.0,"76,470,288",0.0,0,12.0,"150,345","34,088,627",2008/5/28
8060,3.0,13.0,17.0,23.0,30.0,1.0,11.0,"70,660,934",0.0,0,13.0,"156,597","34,123,914",2008/5/26
8059,7.0,13.0,21.0,25.0,31.0,8.0,10.0,"63,908,438",0.0,0,41.0,"26,028","37,223,008",2008/5/24
8058,3.0,9.0,11.0,29.0,33.0,3.0,12.0,"60,745,467",0.0,0,5.0,"489,330","34,170,490",2008/5/21
8057,5.0,8.0,9.0,17.0,33.0,5.0,6.0,"53,894,837",1.0,"5,000,000",12.0,"103,637","33,585,570",2008/5/19
8056,15.0,19.0,25.0,30.0,31.0,3.0,9.0,"54,542,073",0.0,0,6.0,"372,783","38,031,764",2008/5/17
8055,2.0,14.0,28.0,30.0,35.0,4.0,12.0,"47,026,761",0.0,0,16.0,"137,185","34,734,846",2008/5/14
8054,5.0,14.0,23.0,31.0,35.0,2.0,6.0,"39,728,478",1.0,"5,000,000",24.0,"78,332","35,199,137",2008/5/12
8053,1.0,13.0,21.0,23.0,32.0,3.0,6.0,"38,674,943",1.0,"5,000,000",16.0,"175,719","40,590,404",2008/5/10
8052,3.0,18.0,19.0,30.0,35.0,5.0,9.0,"38,212,276",2.0,"5,000,000",25.0,"35,066","36,039,732",2008/5/7
8051,1.0,7.0,9.0,11.0,33.0,3.0,11.0,"51,521,999",0.0,0,3.0,"641,936","32,455,286",2008/5/5
8050,1.0,5.0,11.0,26.0,27.0,3.0,7.0,"43,972,824",1.0,"5,000,000",20.0,"129,148","36,504,694",2008/5/3
8049,1.0,11.0,14.0,28.0,30.0,3.0,10.0,"43,872,638",0.0,0,9.0,"248,988","34,534,278",2008/4/30
